record_id,date,plot_id,sex,hindfoot_length,species
33524,2002-02-10,h,M,35,Dipodomys ordii
33525,2002-02-10,h,F,29,Chaetodipus baileyi
33526,2002-02-10,h,M,21,Chaetodipus penicillatus
33527,2002-02-10,h,F,27,Chaetodipus baileyi
33528,2002-02-10,h,F,26,Chaetodipus baileyi
33529,2002-02-10,h,M,38,Dipodomys ordii
33530,2002-02-10,h,F,37,Dipodomys ordii
33531,2002-02-10,h,F,36,Dipodomys merriami
33532,2002-02-10,h,F,36,Dipodomys ordii
33533,2002-02-10,h,F,26,Chaetodipus baileyi
33534,2002-02-10,h,M,37,Dipodomys ordii
33535,2002-02-10,m,F,15,Perognathus flavus
33536,2002-02-10,m,F,20,Onychomys torridus
33537,2002-02-10,m,M,25,Chaetodipus baileyi
33538,2002-02-10,m,M,26,Chaetodipus baileyi
33539,2002-02-10,m,M,20,Onychomys torridus
33540,2002-02-10,m,M,28,Chaetodipus baileyi
33541,2002-02-10,m,M,29,Chaetodipus baileyi
33542,2002-02-10,m,F,21,Chaetodipus penicillatus
33543,2002-02-10,n,M,36,Dipodomys merriami
33544,2002-02-10,n,NA,NA,Ammospermophilus harrisi
33545,2002-02-10,n,F,35,Dipodomys merriami
33546,2002-02-10,n,F,21,Onychomys torridus
33547,2002-02-10,n,F,36,Dipodomys merriami
33548,2002-02-10,n,F,36,Dipodomys merriami
33549,2002-02-10,n,M,33,Neotoma albigula
33550,2002-02-10,o,F,25,Chaetodipus baileyi
33551,2002-02-10,o,F,17,Reithrodontomys megalotis
33552,2002-02-10,o,NA,NA,Ammospermophilus harrisi
33553,2002-02-10,o,NA,NA,Ammospermophilus harrisi
33554,2002-02-10,o,F,17,Reithrodontomys megalotis
33555,2002-02-10,o,M,27,Chaetodipus baileyi
33556,2002-02-10,e,M,15,Reithrodontomys montanus
33557,2002-02-10,e,F,17,Reithrodontomys megalotis
33558,2002-02-10,p,F,26,Chaetodipus baileyi
33559,2002-02-10,p,M,36,Dipodomys merriami
33560,2002-02-10,p,F,36,Dipodomys ordii
33561,2002-02-10,j,F,17,Reithrodontomys megalotis
33562,2002-02-10,j,F,35,Dipodomys ordii
33563,2002-02-10,j,M,34,Dipodomys ordii
33564,2002-02-10,j,M,38,Dipodomys ordii
33565,2002-02-10,j,F,16,Reithrodontomys montanus
33566,2002-02-10,g,M,35,Dipodomys merriami
33567,2002-02-10,g,M,36,Dipodomys ordii
33568,2002-02-10,g,F,37,Dipodomys ordii
33569,2002-02-10,g,F,38,Dipodomys ordii
33570,2002-02-10,g,F,35,Dipodomys ordii
33571,2002-03-13,a,M,35,Dipodomys ordii
33572,2002-03-13,a,M,37,Dipodomys ordii
33573,2002-03-13,a,M,23,Chaetodipus penicillatus
33574,2002-03-13,a,M,36,Dipodomys merriami
33575,2002-03-13,a,F,35,Dipodomys ordii
33576,2002-03-13,a,M,27,Chaetodipus baileyi
33577,2002-03-13,a,M,37,Dipodomys ordii
33578,2002-03-13,b,M,22,Chaetodipus penicillatus
33579,2002-03-13,b,F,36,Dipodomys merriami
33580,2002-03-13,b,M,36,Dipodomys merriami
33581,2002-03-13,b,M,36,Dipodomys merriami
33582,2002-03-13,b,M,36,Dipodomys ordii
33583,2002-03-13,b,M,32,Neotoma albigula
33584,2002-03-13,b,M,23,Chaetodipus penicillatus
33585,2002-03-13,b,F,20,Onychomys torridus
33586,2002-03-13,b,F,32,Neotoma albigula
33587,2002-03-13,b,F,36,Dipodomys ordii
33588,2002-03-13,b,F,26,Chaetodipus baileyi
33589,2002-03-13,l,M,36,Dipodomys ordii
33590,2002-03-13,l,M,22,Chaetodipus penicillatus
33591,2002-03-13,l,F,36,Dipodomys ordii
33592,2002-03-13,l,M,36,Dipodomys ordii
33593,2002-03-13,l,M,36,Dipodomys merriami
33594,2002-03-13,l,M,22,Chaetodipus penicillatus
33595,2002-03-13,s,M,20,Peromyscus eremicus
33596,2002-03-13,s,M,27,Chaetodipus baileyi
33597,2002-03-13,s,M,24,Chaetodipus penicillatus
33598,2002-03-13,s,F,28,Chaetodipus baileyi
33599,2002-03-13,s,F,27,Chaetodipus baileyi
33600,2002-03-13,s,M,28,Chaetodipus baileyi
33601,2002-03-13,s,NA,NA,Ammospermophilus harrisi
33602,2002-03-13,r,F,25,Chaetodipus baileyi
33603,2002-03-13,r,F,26,Chaetodipus baileyi
33604,2002-03-13,r,F,26,Chaetodipus baileyi
33605,2002-03-13,r,M,17,Reithrodontomys megalotis
33606,2002-03-13,r,F,20,Onychomys torridus
33607,2002-03-13,r,F,27,Chaetodipus baileyi
33608,2002-03-13,q,M,36,Dipodomys merriami
33609,2002-03-13,q,M,35,Dipodomys merriami
33610,2002-03-13,q,F,27,Chaetodipus baileyi
33611,2002-03-13,q,F,35,Dipodomys merriami
33612,2002-03-13,q,M,21,Onychomys torridus
33613,2002-03-13,q,NA,NA,Spermophilus spilosoma
33614,2002-03-13,q,M,36,Dipodomys merriami
33615,2002-03-13,q,M,22,Chaetodipus penicillatus
33616,2002-03-13,q,M,37,Dipodomys merriami
33617,2002-03-13,q,F,37,Dipodomys merriami
33618,2002-03-13,q,M,35,Dipodomys merriami
33619,2002-03-13,q,F,21,Onychomys torridus
33620,2002-03-13,v,F,37,Dipodomys merriami
33621,2002-03-13,v,F,27,Chaetodipus baileyi
33622,2002-03-13,v,F,26,Chaetodipus baileyi
33623,2002-03-13,v,M,27,Chaetodipus baileyi
33624,2002-03-13,v,F,36,Dipodomys merriami
33625,2002-03-13,v,F,26,Chaetodipus baileyi
33626,2002-03-13,v,M,37,Dipodomys merriami
33627,2002-03-13,u,M,27,Chaetodipus baileyi
33628,2002-03-13,u,F,27,Chaetodipus baileyi
33629,2002-03-13,u,F,30,Neotoma albigula
33630,2002-03-13,u,F,26,Chaetodipus baileyi
33631,2002-03-13,u,F,25,Chaetodipus baileyi
33632,2002-03-13,u,M,27,Chaetodipus baileyi
33633,2002-03-13,u,F,26,Chaetodipus baileyi
33634,2002-03-13,t,NA,NA,Ammospermophilus harrisi
33635,2002-03-13,t,F,33,Neotoma albigula
33636,2002-03-13,t,M,27,Chaetodipus baileyi
33637,2002-03-13,t,F,26,Chaetodipus baileyi
33638,2002-03-13,t,F,27,Chaetodipus baileyi
33639,2002-03-13,t,F,26,Chaetodipus baileyi
33642,2002-03-14,c,F,27,Chaetodipus baileyi
33643,2002-03-14,c,F,26,Chaetodipus baileyi
33644,2002-03-14,c,M,36,Dipodomys ordii
33645,2002-03-14,c,F,25,Chaetodipus baileyi
33646,2002-03-14,c,F,36,Dipodomys merriami
33647,2002-03-14,c,M,9,Perognathus flavus
33648,2002-03-14,c,M,29,Chaetodipus baileyi
33649,2002-03-14,c,M,26,Chaetodipus baileyi
33650,2002-03-14,c,M,35,Dipodomys ordii
33651,2002-03-14,c,M,26,Chaetodipus baileyi
33652,2002-03-14,c,M,36,Dipodomys merriami
33653,2002-03-14,c,F,26,Chaetodipus baileyi
33654,2002-03-14,d,M,17,Perognathus flavus
33655,2002-03-14,d,F,34,Dipodomys ordii
33656,2002-03-14,d,M,34,Dipodomys ordii
33657,2002-03-14,d,F,16,Perognathus flavus
33658,2002-03-14,d,F,36,Dipodomys merriami
33659,2002-03-14,d,F,26,Chaetodipus baileyi
33660,2002-03-14,d,M,28,Chaetodipus baileyi
33661,2002-03-14,d,F,36,Dipodomys ordii
33662,2002-03-14,d,F,25,Chaetodipus baileyi
33663,2002-03-14,d,M,36,Dipodomys ordii
33664,2002-03-14,d,F,38,Dipodomys merriami
33665,2002-03-14,d,M,36,Dipodomys merriami
33666,2002-03-14,f,F,33,Neotoma albigula
33667,2002-03-14,f,M,27,Chaetodipus baileyi
33668,2002-03-14,f,F,27,Chaetodipus baileyi
33669,2002-03-14,f,M,20,Onychomys torridus
33670,2002-03-14,f,M,26,Chaetodipus baileyi
33671,2002-03-14,f,F,27,Chaetodipus baileyi
33672,2002-03-14,f,M,26,Chaetodipus baileyi
33673,2002-03-14,f,F,26,Chaetodipus baileyi
33674,2002-03-14,f,F,26,Chaetodipus baileyi
33675,2002-03-14,f,F,21,Onychomys torridus
33676,2002-03-14,f,F,37,Dipodomys ordii
33677,2002-03-14,f,F,26,Chaetodipus baileyi
33678,2002-03-14,f,F,27,Chaetodipus baileyi
33679,2002-03-14,f,M,29,Sigmodon hispidus
33680,2002-03-14,f,M,NA,Dipodomys ordii
33681,2002-03-14,f,M,36,Dipodomys ordii
33682,2002-03-14,k,M,34,Dipodomys merriami
33683,2002-03-14,k,F,36,Dipodomys merriami
33684,2002-03-14,k,M,36,Dipodomys merriami
33685,2002-03-14,k,F,34,Dipodomys merriami
33686,2002-03-14,k,M,36,Dipodomys merriami
33687,2002-03-14,k,F,22,Chaetodipus penicillatus
33688,2002-03-14,k,M,37,Dipodomys merriami
33689,2002-03-14,k,M,36,Dipodomys merriami
33690,2002-03-14,k,M,35,Dipodomys ordii
33691,2002-03-14,k,F,27,Chaetodipus baileyi
33692,2002-03-14,k,F,21,Onychomys torridus
33693,2002-03-14,k,M,37,Dipodomys ordii
33694,2002-03-14,k,F,36,Dipodomys ordii
33695,2002-03-14,i,F,35,Dipodomys merriami
33696,2002-03-14,i,M,37,Dipodomys merriami
33697,2002-03-14,i,F,36,Dipodomys merriami
33698,2002-03-14,i,M,37,Dipodomys merriami
33699,2002-03-14,i,M,21,Onychomys torridus
33700,2002-03-14,i,F,23,Peromyscus eremicus
33701,2002-03-14,h,F,26,Chaetodipus baileyi
33702,2002-03-14,h,F,34,Dipodomys merriami
33703,2002-03-14,h,F,26,Chaetodipus baileyi
33704,2002-03-14,h,M,38,Dipodomys ordii
33705,2002-03-14,h,F,27,Chaetodipus baileyi
33706,2002-03-14,h,M,22,Chaetodipus penicillatus
33707,2002-03-14,h,F,37,Dipodomys ordii
33708,2002-03-14,h,F,26,Chaetodipus baileyi
33709,2002-03-14,h,M,38,Dipodomys ordii
33710,2002-03-14,h,M,35,Dipodomys ordii
33711,2002-03-14,h,M,22,Chaetodipus penicillatus
33712,2002-03-14,h,F,37,Dipodomys ordii
33714,2002-03-14,m,M,27,Chaetodipus baileyi
33715,2002-03-14,m,M,26,Chaetodipus baileyi
33716,2002-03-14,m,F,20,Onychomys torridus
33717,2002-03-14,m,M,15,Perognathus flavus
33718,2002-03-14,n,F,35,Dipodomys merriami
33719,2002-03-14,n,NA,NA,Spermophilus spilosoma
33720,2002-03-14,n,M,22,Chaetodipus penicillatus
33721,2002-03-14,n,F,34,Dipodomys merriami
33722,2002-03-14,n,M,35,Dipodomys merriami
33723,2002-03-14,n,F,20,Onychomys torridus
33724,2002-03-14,n,F,36,Dipodomys merriami
33725,2002-03-14,n,M,36,Dipodomys merriami
33726,2002-03-14,o,M,22,Chaetodipus penicillatus
33727,2002-03-14,o,F,22,Chaetodipus penicillatus
33728,2002-03-14,o,F,26,Chaetodipus baileyi
33729,2002-03-14,o,M,26,Chaetodipus baileyi
33730,2002-03-14,o,F,17,Reithrodontomys megalotis
33735,2002-04-16,a,M,22,Chaetodipus penicillatus
33736,2002-04-16,a,M,37,Dipodomys ordii
33737,2002-04-16,a,F,35,Dipodomys ordii
33738,2002-04-16,a,F,22,Chaetodipus penicillatus
33739,2002-04-16,a,M,34,Neotoma albigula
33740,2002-04-16,a,F,36,Dipodomys merriami
33741,2002-04-16,a,F,23,Chaetodipus penicillatus
33742,2002-04-16,a,M,37,Dipodomys merriami
33743,2002-04-16,a,M,38,Dipodomys ordii
33744,2002-04-16,a,M,27,Chaetodipus baileyi
33745,2002-04-16,a,M,22,Chaetodipus penicillatus
33746,2002-04-16,a,F,22,Chaetodipus penicillatus
33747,2002-04-16,a,M,34,Dipodomys ordii
33748,2002-04-16,f,M,26,Chaetodipus baileyi
33749,2002-04-16,f,F,20,Peromyscus eremicus
33750,2002-04-16,f,F,22,Chaetodipus penicillatus
33751,2002-04-16,f,F,21,Onychomys torridus
33752,2002-04-16,f,F,23,Chaetodipus penicillatus
33753,2002-04-16,f,M,25,Chaetodipus baileyi
33754,2002-04-16,f,M,34,Dipodomys ordii
33755,2002-04-16,f,F,25,Chaetodipus baileyi
33756,2002-04-16,f,M,22,Chaetodipus penicillatus
33757,2002-04-16,f,M,36,Dipodomys ordii
33758,2002-04-16,f,F,26,Chaetodipus baileyi
33759,2002-04-16,f,F,37,Dipodomys ordii
33760,2002-04-16,f,F,26,Chaetodipus baileyi
33761,2002-04-16,f,M,26,Chaetodipus baileyi
33762,2002-04-16,f,M,27,Chaetodipus baileyi
33763,2002-04-16,l,F,22,Chaetodipus penicillatus
33764,2002-04-16,l,M,36,Dipodomys merriami
33765,2002-04-16,l,F,37,Dipodomys ordii
33766,2002-04-16,l,M,36,Dipodomys ordii
33767,2002-04-16,l,M,37,Dipodomys ordii
33768,2002-04-16,l,F,22,Chaetodipus penicillatus
33769,2002-04-16,l,M,22,Chaetodipus intermedius
33770,2002-04-16,l,F,22,Chaetodipus penicillatus
33771,2002-04-16,l,M,36,Dipodomys merriami
33772,2002-04-16,l,F,22,Chaetodipus penicillatus
33773,2002-04-16,l,M,36,Dipodomys ordii
33774,2002-04-16,l,F,36,Dipodomys merriami
33775,2002-04-16,k,M,35,Dipodomys ordii
33776,2002-04-16,k,F,33,Dipodomys ordii
33777,2002-04-16,k,M,35,Dipodomys ordii
33778,2002-04-16,k,M,35,Dipodomys ordii
33779,2002-04-16,k,F,26,Chaetodipus baileyi
33780,2002-04-16,k,F,35,Dipodomys merriami
33781,2002-04-16,k,F,36,Dipodomys ordii
33782,2002-04-16,k,M,37,Dipodomys merriami
33783,2002-04-16,k,F,22,Chaetodipus penicillatus
33784,2002-04-16,h,F,36,Dipodomys ordii
33785,2002-04-16,h,M,22,Chaetodipus penicillatus
33786,2002-04-16,h,M,35,Dipodomys ordii
33787,2002-04-16,h,F,22,Chaetodipus penicillatus
33788,2002-04-16,h,F,22,Chaetodipus penicillatus
33789,2002-04-16,h,M,36,Dipodomys ordii
33790,2002-04-16,h,M,35,Dipodomys ordii
33791,2002-04-16,h,F,34,Dipodomys merriami
33792,2002-04-16,h,M,34,Dipodomys ordii
33793,2002-04-16,h,M,23,Chaetodipus penicillatus
33794,2002-04-16,h,M,35,Dipodomys merriami
33795,2002-04-16,h,M,23,Chaetodipus penicillatus
33796,2002-04-16,h,F,22,Chaetodipus penicillatus
33797,2002-04-16,h,F,27,Chaetodipus baileyi
33798,2002-04-16,h,M,22,Chaetodipus penicillatus
33799,2002-04-16,h,M,22,Chaetodipus penicillatus
33800,2002-04-16,h,F,37,Dipodomys ordii
33801,2002-04-16,h,F,37,Dipodomys ordii
33802,2002-04-16,h,M,22,Chaetodipus penicillatus
33803,2002-04-16,m,M,26,Chaetodipus baileyi
33804,2002-04-16,m,M,25,Chaetodipus baileyi
33805,2002-04-16,m,M,26,Chaetodipus baileyi
33806,2002-04-16,m,M,28,Chaetodipus baileyi
33807,2002-04-16,m,M,20,Onychomys torridus
33808,2002-04-16,m,F,21,Onychomys torridus
33809,2002-04-16,r,F,26,Chaetodipus baileyi
33810,2002-04-16,r,F,26,Chaetodipus baileyi
33811,2002-04-16,r,M,26,Chaetodipus baileyi
33812,2002-04-16,r,M,26,Chaetodipus baileyi
33813,2002-04-16,r,F,22,Onychomys torridus
33814,2002-04-16,r,F,26,Chaetodipus baileyi
33815,2002-04-16,r,M,28,Chaetodipus baileyi
33816,2002-04-16,s,M,22,Chaetodipus penicillatus
33817,2002-04-16,s,F,27,Chaetodipus baileyi
33818,2002-04-16,s,M,25,Chaetodipus baileyi
33819,2002-04-16,s,M,22,Chaetodipus penicillatus
33820,2002-04-16,s,F,22,Chaetodipus penicillatus
33821,2002-04-16,s,NA,NA,Ammospermophilus harrisi
33822,2002-04-16,s,M,28,Chaetodipus baileyi
33823,2002-04-16,v,F,28,Chaetodipus baileyi
33824,2002-04-16,v,F,26,Chaetodipus baileyi
33825,2002-04-16,v,M,27,Chaetodipus baileyi
33826,2002-04-16,v,NA,NA,Spermophilus spilosoma
33827,2002-04-16,v,F,20,Onychomys torridus
33828,2002-04-16,v,F,26,Chaetodipus baileyi
33829,2002-04-16,v,F,27,Chaetodipus baileyi
33830,2002-04-16,v,F,36,Dipodomys merriami
33834,2002-04-17,b,F,26,Chaetodipus baileyi
33835,2002-04-17,b,F,35,Dipodomys ordii
33836,2002-04-17,b,F,36,Dipodomys ordii
33837,2002-04-17,b,F,NA,Neotoma albigula
33838,2002-04-17,b,F,20,Onychomys torridus
33839,2002-04-17,b,M,30,Sigmodon hispidus
33840,2002-04-17,b,M,21,Onychomys torridus
33841,2002-04-17,b,M,27,Chaetodipus baileyi
33842,2002-04-17,b,F,35,Dipodomys merriami
33843,2002-04-17,b,F,22,Chaetodipus penicillatus
33844,2002-04-17,b,F,34,Dipodomys merriami
33845,2002-04-17,b,M,23,Chaetodipus penicillatus
33846,2002-04-17,b,F,21,Chaetodipus penicillatus
33847,2002-04-17,b,F,30,Neotoma albigula
33848,2002-04-17,c,M,36,Dipodomys merriami
33849,2002-04-17,c,F,36,Dipodomys merriami
33850,2002-04-17,c,M,22,Chaetodipus penicillatus
33851,2002-04-17,c,M,36,Dipodomys ordii
33852,2002-04-17,c,M,27,Chaetodipus baileyi
33853,2002-04-17,c,F,26,Chaetodipus baileyi
33854,2002-04-17,c,M,26,Chaetodipus baileyi
33855,2002-04-17,c,F,26,Chaetodipus baileyi
33856,2002-04-17,c,F,26,Chaetodipus baileyi
33857,2002-04-17,c,M,36,Dipodomys ordii
33858,2002-04-17,c,M,22,Chaetodipus penicillatus
33859,2002-04-17,c,F,36,Dipodomys ordii
33860,2002-04-17,c,F,22,Chaetodipus penicillatus
33861,2002-04-17,c,F,25,Chaetodipus baileyi
33862,2002-04-17,c,F,22,Chaetodipus penicillatus
33863,2002-04-17,c,M,21,Onychomys torridus
33864,2002-04-17,d,F,35,Dipodomys ordii
33865,2002-04-17,d,F,36,Dipodomys merriami
33866,2002-04-17,d,F,22,Chaetodipus penicillatus
33867,2002-04-17,d,M,34,Dipodomys ordii
33868,2002-04-17,d,M,36,Dipodomys ordii
33869,2002-04-17,d,F,15,Perognathus flavus
33870,2002-04-17,d,M,15,Perognathus flavus
33871,2002-04-17,d,M,36,Dipodomys merriami
33872,2002-04-17,d,F,26,Chaetodipus baileyi
33873,2002-04-17,d,F,21,Onychomys torridus
33874,2002-04-17,d,M,26,Chaetodipus baileyi
33875,2002-04-17,d,F,23,Chaetodipus penicillatus
33876,2002-04-17,d,F,37,Dipodomys merriami
33877,2002-04-17,d,M,29,Chaetodipus baileyi
33878,2002-04-17,i,F,35,Dipodomys merriami
33879,2002-04-17,i,F,35,Dipodomys merriami
33880,2002-04-17,i,F,22,Chaetodipus penicillatus
33881,2002-04-17,i,M,23,Chaetodipus penicillatus
33882,2002-04-17,i,M,22,Chaetodipus penicillatus
33883,2002-04-17,i,F,20,Onychomys torridus
33884,2002-04-17,i,M,23,Chaetodipus penicillatus
33885,2002-04-17,i,NA,NA,Spermophilus spilosoma
33886,2002-04-17,i,M,37,Dipodomys merriami
33887,2002-04-17,i,F,34,Dipodomys merriami
33888,2002-04-17,i,F,23,Chaetodipus penicillatus
33889,2002-04-17,i,M,23,Chaetodipus penicillatus
33890,2002-04-17,i,M,35,Dipodomys merriami
33891,2002-04-17,n,M,36,Dipodomys merriami
33892,2002-04-17,n,F,20,Onychomys torridus
33893,2002-04-17,n,F,35,Dipodomys merriami
33894,2002-04-17,n,F,37,Dipodomys merriami
33895,2002-04-17,n,M,22,Chaetodipus penicillatus
33896,2002-04-17,n,M,20,Onychomys torridus
33897,2002-04-17,n,M,36,Dipodomys merriami
33898,2002-04-17,n,M,36,Dipodomys merriami
33899,2002-04-17,n,F,34,Dipodomys merriami
33900,2002-04-17,n,M,34,Dipodomys merriami
33901,2002-04-17,n,M,34,Dipodomys merriami
33902,2002-04-17,o,M,26,Sigmodon hispidus
33903,2002-04-17,o,NA,NA,Ammospermophilus harrisi
33904,2002-04-17,o,F,22,Chaetodipus penicillatus
33905,2002-04-17,o,M,23,Chaetodipus penicillatus
33906,2002-04-17,o,F,27,Chaetodipus baileyi
33907,2002-04-17,o,M,25,Chaetodipus baileyi
33908,2002-04-17,o,M,28,Sigmodon hispidus
33909,2002-04-17,o,F,22,Chaetodipus penicillatus
33910,2002-04-17,o,M,22,Chaetodipus penicillatus
33911,2002-04-17,o,F,22,Chaetodipus penicillatus
33912,2002-04-17,o,F,26,Chaetodipus baileyi
33913,2002-04-17,u,F,27,Chaetodipus baileyi
33914,2002-04-17,u,F,25,Chaetodipus baileyi
33915,2002-04-17,u,F,26,Chaetodipus baileyi
33916,2002-04-17,u,F,26,Chaetodipus baileyi
33917,2002-04-17,u,F,26,Chaetodipus baileyi
33918,2002-04-17,u,M,27,Chaetodipus baileyi
33919,2002-04-17,t,M,26,Chaetodipus baileyi
33920,2002-04-17,t,F,26,Chaetodipus baileyi
33921,2002-04-17,t,F,26,Chaetodipus baileyi
33922,2002-04-17,t,F,27,Chaetodipus baileyi
33923,2002-04-17,t,M,28,Chaetodipus baileyi
33924,2002-04-17,t,F,32,Neotoma albigula
33925,2002-04-17,q,F,22,Chaetodipus penicillatus
33926,2002-04-17,q,M,37,Dipodomys merriami
33927,2002-04-17,q,M,22,Chaetodipus penicillatus
33928,2002-04-17,q,F,28,Chaetodipus baileyi
33929,2002-04-17,q,M,36,Dipodomys merriami
33930,2002-04-17,q,F,36,Dipodomys merriami
33931,2002-04-17,q,F,37,Dipodomys merriami
33932,2002-04-17,q,M,22,Chaetodipus penicillatus
33933,2002-04-17,q,F,30,Neotoma albigula
33937,2002-05-15,a,M,21,Chaetodipus penicillatus
33938,2002-05-15,a,F,36,Dipodomys ordii
33939,2002-05-15,a,F,22,Chaetodipus penicillatus
33940,2002-05-15,a,M,22,Chaetodipus penicillatus
33941,2002-05-15,a,M,26,Chaetodipus baileyi
33942,2002-05-15,a,F,25,Chaetodipus baileyi
33943,2002-05-15,a,F,26,Chaetodipus baileyi
33944,2002-05-15,a,M,39,Dipodomys merriami
33945,2002-05-15,a,F,36,Dipodomys merriami
33946,2002-05-15,a,F,21,Chaetodipus penicillatus
33947,2002-05-15,a,M,36,Dipodomys ordii
33948,2002-05-15,a,M,27,Chaetodipus baileyi
33949,2002-05-15,a,M,36,Dipodomys ordii
33950,2002-05-15,a,M,30,Neotoma albigula
33951,2002-05-15,a,F,30,Neotoma albigula
33952,2002-05-15,b,F,20,Onychomys torridus
33953,2002-05-15,b,F,20,Peromyscus eremicus
33954,2002-05-15,b,M,26,Chaetodipus baileyi
33955,2002-05-15,b,F,25,Chaetodipus baileyi
33956,2002-05-15,b,F,26,Chaetodipus baileyi
33957,2002-05-15,b,M,23,Chaetodipus penicillatus
33958,2002-05-15,b,F,36,Dipodomys merriami
33959,2002-05-15,b,F,22,Chaetodipus penicillatus
33960,2002-05-15,b,M,37,Dipodomys ordii
33961,2002-05-15,b,F,36,Dipodomys ordii
33962,2002-05-15,b,F,26,Chaetodipus baileyi
33963,2002-05-15,b,M,20,Peromyscus eremicus
33964,2002-05-15,b,F,27,Chaetodipus baileyi
33965,2002-05-15,b,F,22,Chaetodipus penicillatus
33966,2002-05-15,b,F,31,Neotoma albigula
33967,2002-05-15,l,M,35,Dipodomys ordii
33968,2002-05-15,l,M,35,Dipodomys ordii
33969,2002-05-15,l,F,36,Dipodomys merriami
33970,2002-05-15,l,M,23,Chaetodipus penicillatus
33971,2002-05-15,l,F,22,Chaetodipus penicillatus
33972,2002-05-15,l,F,22,Chaetodipus penicillatus
33973,2002-05-15,l,F,20,Peromyscus eremicus
33974,2002-05-15,l,M,22,Chaetodipus penicillatus
33975,2002-05-15,l,M,36,Dipodomys merriami
33976,2002-05-15,l,F,37,Dipodomys ordii
33977,2002-05-15,l,M,23,Chaetodipus penicillatus
33978,2002-05-15,l,M,21,Peromyscus eremicus
33979,2002-05-15,l,M,22,Chaetodipus penicillatus
33980,2002-05-15,l,M,36,Dipodomys ordii
33981,2002-05-15,s,M,23,Chaetodipus penicillatus
33982,2002-05-15,s,F,26,Chaetodipus baileyi
33983,2002-05-15,s,M,26,Chaetodipus baileyi
33984,2002-05-15,s,M,28,Chaetodipus baileyi
33985,2002-05-15,s,M,23,Chaetodipus penicillatus
33986,2002-05-15,s,F,27,Chaetodipus baileyi
33987,2002-05-15,s,F,26,Chaetodipus baileyi
33988,2002-05-15,s,F,20,Chaetodipus penicillatus
33989,2002-05-15,s,F,26,Chaetodipus baileyi
33990,2002-05-15,s,M,23,Chaetodipus penicillatus
33991,2002-05-15,s,F,22,Chaetodipus penicillatus
33992,2002-05-15,s,NA,NA,Spermophilus spilosoma
33993,2002-05-15,r,F,25,Chaetodipus baileyi
33994,2002-05-15,r,F,26,Chaetodipus baileyi
33995,2002-05-15,r,M,27,Chaetodipus baileyi
33996,2002-05-15,r,M,28,Chaetodipus baileyi
33997,2002-05-15,r,F,26,Chaetodipus baileyi
33998,2002-05-15,r,M,25,Chaetodipus baileyi
33999,2002-05-15,r,F,26,Chaetodipus baileyi
34000,2002-05-15,r,F,26,Chaetodipus baileyi
34001,2002-05-15,r,F,25,Chaetodipus baileyi
34002,2002-05-15,q,M,35,Dipodomys merriami
34003,2002-05-15,q,M,36,Dipodomys merriami
34004,2002-05-15,q,F,36,Dipodomys merriami
34005,2002-05-15,q,F,26,Chaetodipus baileyi
34006,2002-05-15,q,M,22,Chaetodipus penicillatus
34007,2002-05-15,q,F,21,Chaetodipus penicillatus
34008,2002-05-15,q,M,36,Dipodomys merriami
34009,2002-05-15,q,F,36,Dipodomys merriami
34010,2002-05-15,q,M,26,Chaetodipus baileyi
34011,2002-05-15,q,M,35,Dipodomys merriami
34012,2002-05-15,q,M,31,Neotoma albigula
34013,2002-05-15,t,M,26,Chaetodipus baileyi
34014,2002-05-15,t,F,25,Chaetodipus baileyi
34015,2002-05-15,t,M,18,Reithrodontomys megalotis
34016,2002-05-15,t,M,26,Chaetodipus baileyi
34017,2002-05-15,t,F,26,Chaetodipus baileyi
34018,2002-05-15,t,F,27,Chaetodipus baileyi
34019,2002-05-15,t,F,21,Onychomys torridus
34020,2002-05-15,t,M,28,Chaetodipus baileyi
34021,2002-05-15,t,M,26,Chaetodipus baileyi
34022,2002-05-15,t,F,31,Neotoma albigula
34023,2002-05-15,u,F,25,Chaetodipus baileyi
34024,2002-05-15,u,F,27,Chaetodipus baileyi
34025,2002-05-15,u,F,25,Chaetodipus baileyi
34026,2002-05-15,u,F,25,Chaetodipus baileyi
34027,2002-05-15,u,M,27,Chaetodipus baileyi
34028,2002-05-15,u,M,26,Chaetodipus baileyi
34029,2002-05-15,u,M,27,Chaetodipus baileyi
34030,2002-05-15,u,F,25,Chaetodipus baileyi
34031,2002-05-15,u,F,26,Chaetodipus baileyi
34032,2002-05-15,u,F,27,Chaetodipus baileyi
34033,2002-05-15,v,F,26,Chaetodipus baileyi
34034,2002-05-15,v,M,36,Dipodomys merriami
34035,2002-05-15,v,M,36,Dipodomys merriami
34036,2002-05-15,v,M,26,Chaetodipus baileyi
34037,2002-05-15,v,M,26,Chaetodipus baileyi
34038,2002-05-15,v,M,27,Chaetodipus baileyi
34039,2002-05-15,v,F,27,Chaetodipus baileyi
34040,2002-05-15,v,M,26,Chaetodipus baileyi
34041,2002-05-15,v,F,26,Chaetodipus baileyi
34042,2002-05-15,w,M,20,Peromyscus eremicus
34043,2002-05-15,x,M,19,Peromyscus eremicus
34044,2002-05-15,x,F,20,Peromyscus eremicus
34045,2002-05-15,g,F,22,Chaetodipus penicillatus
34046,2002-05-15,g,NA,NA,Peromyscus eremicus
34047,2002-05-15,g,F,23,Chaetodipus penicillatus
34048,2002-05-16,c,F,26,Chaetodipus baileyi
