datetime,scientific_name,user,place_guess,longitude,latitude,image_url,quality_grade,description
2021-06-10T09:15:28Z,Magicicada septendecim,izafarr,"Reprise Ct, Vienna, VA, US",-77.2791283333,38.917195,https://inaturalist-open-data.s3.amazonaws.com/photos/135394102/medium.jpg,research,
2021-06-10T17:20:31Z,Magicicada cassinii,brnhn,"Bridgetown Rd, Cleves, OH, US",-84.7331175007,39.1599745719,https://inaturalist-open-data.s3.amazonaws.com/photos/135391860/medium.jpg,research,
2021-06-10T09:00:36Z,Magicicada septendecim,annalida,"Virginia, US",-77.1255790611,38.8786335355,https://inaturalist-open-data.s3.amazonaws.com/photos/135391612/medium.jpg,research,
2021-06-10T20:03:09Z,Magicicada septendecula,swampass,"Orchard Hills, Lutherville-Timonium, MD 21093, USA",-76.6165065765,39.4141854447,https://inaturalist-open-data.s3.amazonaws.com/photos/135410087/medium.jpeg,research,
2021-06-10T19:57:30Z,Magicicada septendecula,swampass,"Cockeysville, MD, USA",-76.623896,39.442554,https://inaturalist-open-data.s3.amazonaws.com/photos/135389193/medium.jpeg,research,
2021-06-10T19:46:37Z,Magicicada,swampass,"Cockeysville, MD, USA",-76.623859,39.44259,https://inaturalist-open-data.s3.amazonaws.com/photos/135388553/medium.jpeg,needs_id,Decula or cassinii with odd coloration?
2021-06-09T10:36:22Z,Magicicada septendecim,hollywood_jeff,"St George Dr, Annapolis, MD, US",-76.4424883333,39.0447361667,https://inaturalist-open-data.s3.amazonaws.com/photos/135388503/medium.jpg,research,
2021-06-10T19:43:10Z,Magicicada,kev317,"Indianapolis, IN 46216, USA",-86.0081166667,39.8724333333,https://inaturalist-open-data.s3.amazonaws.com/photos/135385884/medium.jpeg,research,
2021-06-10T19:42:06Z,Magicicada septendecim,kev317,"Indianapolis, IN 46216, USA",-86.0080694444,39.8724138889,https://inaturalist-open-data.s3.amazonaws.com/photos/135385824/medium.jpeg,research,
2021-06-08T16:26:00Z,Magicicada,bensmith605,"Fairfax County, VA, USA",-77.4690625175,38.8451890885,https://inaturalist-open-data.s3.amazonaws.com/photos/135384800/medium.jpg,research,
2021-06-05T16:48:22Z,Magicicada,ghostomelon,"Henry Township, IN 47362, USA",-85.4333089722,39.8975999722,https://inaturalist-open-data.s3.amazonaws.com/photos/135383252/medium.jpeg,research,
2021-06-10T19:23:41Z,Magicicada,kev317,"Indianapolis, IN 46216, USA",-86.0019053,39.872928,,research,I hear both pharaoh and Cassin's. There are less in the weeds and low in the trees and more dispersed high up in the trees than a week ago. 
2021-06-10T09:13:16Z,Magicicada septendecim,droidwrestler,"Fairland Rd & Fairridge Dr, Fairland, MD 20904, USA",-76.9653559722,39.0776049722,https://static.inaturalist.org/photos/135382504/medium.jpeg,research,Dead in road
2021-06-10T09:12:44Z,Magicicada septendecim,droidwrestler,"Fairland Rd & Fairridge Dr, Fairland, MD 20904, USA",-76.9653459722,39.0775989722,https://static.inaturalist.org/photos/135382461/medium.jpeg,research,
2021-06-10T09:11:13Z,Magicicada septendecim,droidwrestler,"Fairland Rd & Fairridge Dr, Fairland, MD 20904, USA",-76.9653399722,39.0775829722,https://static.inaturalist.org/photos/135382369/medium.jpeg,research,
2021-06-10T09:11:12Z,Magicicada septendecim,droidwrestler,"Fairland Rd & Fairridge Dr, Fairland, MD 20904, USA",-76.9653212997,39.0775584,https://static.inaturalist.org/photos/135382319/medium.jpeg,research,
2021-06-10T09:07:52Z,Magicicada septendecim,droidwrestler,"Fairland Rd & Fairridge Dr, Fairland, MD 20904, USA",-76.965359,39.077544,https://static.inaturalist.org/photos/135381946/medium.jpeg,research,I think this one was laying eggs. 
2021-06-10T09:06:53Z,Magicicada septendecim,droidwrestler,"Fairland Rd & Fairridge Dr, Fairland, MD 20904, USA",-76.965366,39.0775319722,https://static.inaturalist.org/photos/135381558/medium.jpeg,research,Missing lower half of body 
2021-06-10T09:06:07Z,Magicicada septendecim,droidwrestler,"Fairland Rd & Fairridge Dr, Fairland, MD 20904, USA",-76.9653603997,39.0775290997,https://static.inaturalist.org/photos/135381305/medium.jpeg,research,
2021-06-10T09:05:54Z,Magicicada septendecim,droidwrestler,"Fairland Rd & Fairridge Dr, Fairland, MD 20904, USA",-76.9653083,39.0775397997,https://static.inaturalist.org/photos/135381091/medium.jpeg,research,
2021-06-10T09:05:45Z,Magicicada,droidwrestler,"Fairland Rd & Fairridge Dr, Fairland, MD 20904, USA",-76.9653083,39.0775397997,https://static.inaturalist.org/photos/135380992/medium.jpeg,research,
2021-06-10T09:04:55Z,Magicicada septendecim,droidwrestler,"Fairland Rd & Fairridge Dr, Fairland, MD 20904, USA",-76.9653079722,39.0775399722,https://static.inaturalist.org/photos/135380593/medium.jpeg,research,
2021-06-10T09:04:55Z,Magicicada septendecim,droidwrestler,"Fairland Rd & Fairridge Dr, Fairland, MD 20904, USA",-76.9653079722,39.0775399722,https://static.inaturalist.org/photos/135380053/medium.jpeg,research,
2021-06-10T19:04:27Z,Magicicada cassinii,packera-aurea,"Maryland, US",-76.6116116034,39.2688241825,https://inaturalist-open-data.s3.amazonaws.com/photos/135379732/medium.jpeg,research,
2021-06-09T12:32:00Z,Magicicada septendecim,edhass,"Reston, VA, USA",-77.3557304895,38.9416234704,https://inaturalist-open-data.s3.amazonaws.com/photos/135379457/medium.jpg,research,Pharaoh Cicada
2021-06-10T12:13:58Z,Magicicada septendecula,izafarr,"Reprise Ct, Vienna, VA, US",-77.279205,38.9171633333,https://inaturalist-open-data.s3.amazonaws.com/photos/135379171/medium.jpg,research,
2021-06-10T14:14:53Z,Magicicada cassinii,izafarr,"MeadowLark Botanical Gardens, Vienna, VA, US",-77.2814633333,38.9376216667,https://inaturalist-open-data.s3.amazonaws.com/photos/135378065/medium.jpg,research,
2021-06-10T14:28:36Z,Magicicada cassinii,izafarr,"MeadowLark Botanical Gardens, Vienna, VA, US",-77.28218,38.9379283333,https://inaturalist-open-data.s3.amazonaws.com/photos/135377936/medium.jpg,research,
2021-06-10T18:07:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.6814706935,42.3290928841,,research,
2021-06-10T17:38:00Z,Magicicada,antoniw,"Michigan, US",-83.7331615832,42.3073964865,https://inaturalist-open-data.s3.amazonaws.com/photos/135376156/medium.jpeg,research,
2021-06-10T17:37:00Z,Magicicada,antoniw,"Michigan, US",-83.7186878807,42.3105064401,https://inaturalist-open-data.s3.amazonaws.com/photos/135376162/medium.jpeg,research,
2021-06-10T17:36:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7269888626,42.2343874454,https://inaturalist-open-data.s3.amazonaws.com/photos/135376133/medium.jpeg,research,
2021-06-10T17:35:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.6504881056,42.2795017012,https://inaturalist-open-data.s3.amazonaws.com/photos/135376017/medium.jpeg,research,
2021-06-10T17:35:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7867483047,42.2098141218,https://inaturalist-open-data.s3.amazonaws.com/photos/135376039/medium.jpeg,research,
2021-06-10T17:33:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7426101411,42.2613422,https://inaturalist-open-data.s3.amazonaws.com/photos/135376030/medium.jpeg,research,
2021-06-10T17:32:00Z,Magicicada,antoniw,"Michigan, US",-83.7232877184,42.2536351474,https://inaturalist-open-data.s3.amazonaws.com/photos/135375785/medium.jpeg,research,
2021-06-10T17:32:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.6973949261,42.2964988809,https://inaturalist-open-data.s3.amazonaws.com/photos/135375767/medium.jpeg,research,
2021-06-10T15:05:00Z,Magicicada,antoniw,"Michigan, US",-83.7095478928,42.27087892,https://inaturalist-open-data.s3.amazonaws.com/photos/135375781/medium.jpeg,research,
2021-06-10T11:54:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7849274751,42.3052492263,https://inaturalist-open-data.s3.amazonaws.com/photos/135375623/medium.jpeg,research,
2021-06-10T11:54:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7398440097,42.286351987,https://inaturalist-open-data.s3.amazonaws.com/photos/135375631/medium.jpeg,research,
2021-06-10T11:50:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.780610174,42.3053337011,https://inaturalist-open-data.s3.amazonaws.com/photos/135375504/medium.jpeg,research,
2021-06-10T11:50:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.6932787684,42.3908868143,https://inaturalist-open-data.s3.amazonaws.com/photos/135375487/medium.jpeg,research,
2021-06-10T11:50:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7580271794,42.2771120419,https://inaturalist-open-data.s3.amazonaws.com/photos/135375488/medium.jpeg,research,
2021-06-10T11:21:00Z,Magicicada,antoniw,"Michigan, US",-83.6384103823,42.3861768846,https://inaturalist-open-data.s3.amazonaws.com/photos/135375380/medium.jpeg,research,
2021-06-10T11:20:00Z,Magicicada,antoniw,"Michigan, US",-83.6362123544,42.3343935192,https://inaturalist-open-data.s3.amazonaws.com/photos/135375359/medium.jpeg,research,
2021-06-10T11:19:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.6870135942,42.3567919647,https://inaturalist-open-data.s3.amazonaws.com/photos/135375270/medium.jpeg,research,
2021-06-10T11:20:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.6645297427,42.2709284447,https://inaturalist-open-data.s3.amazonaws.com/photos/135375349/medium.jpeg,research,
2021-06-10T11:16:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.6516557874,42.2843490405,https://inaturalist-open-data.s3.amazonaws.com/photos/135375222/medium.jpeg,research,
2021-06-10T11:11:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7190552538,42.2441723275,https://inaturalist-open-data.s3.amazonaws.com/photos/135375081/medium.jpeg,research,
2021-06-10T11:09:00Z,Magicicada,antoniw,"Michigan, US",-83.6200631015,42.3601412785,https://inaturalist-open-data.s3.amazonaws.com/photos/135375022/medium.jpeg,research,
2021-06-09T09:06:23Z,Magicicada septendecim,hsartoris,"Pennsylvania, US",-75.3130956292,40.0661310691,https://inaturalist-open-data.s3.amazonaws.com/photos/135377042/medium.jpg,research,
2021-06-10T18:48:32Z,Magicicada,adnanilyas,"Allen Rd, West Chester, OH, US",-84.4355202374,39.3206906707,https://inaturalist-open-data.s3.amazonaws.com/photos/135376308/medium.jpg,needs_id,
2021-06-10T13:25:48Z,Magicicada,michelleleighty,"Hills & Dales MetroPark, Kettering, OH, US",-84.1814633333,39.7140716667,https://static.inaturalist.org/photos/135376292/medium.jpg,research,
2021-06-10T18:19:21Z,Magicicada septendecim,packera-aurea,"Maryland, US",-76.6379081938,39.2021020449,https://inaturalist-open-data.s3.amazonaws.com/photos/135376172/medium.jpeg,research,
2021-06-06T12:20:00Z,Magicicada septendecim,hikerguy150,"Anne Arundel County, MD, USA",-76.77531,39.0706233333,https://inaturalist-open-data.s3.amazonaws.com/photos/135376115/medium.jpeg,research,
2021-06-10T17:56:15Z,Magicicada septendecula,quick3beers,"Turnkey Ct, Cincinnati, OH, US",-84.35063,39.1072888333,https://inaturalist-open-data.s3.amazonaws.com/photos/135374674/medium.jpg,research,
2021-06-10T18:15:00Z,Magicicada,eric663,"Green Lane, PA 18054, USA",-75.513464883,40.3480565759,https://static.inaturalist.org/photos/135373930/medium.jpeg,research,
2021-06-10T18:15:00Z,Magicicada,eric663,"Green Lane, PA",-75.482921,40.340431,https://static.inaturalist.org/photos/135373681/medium.jpeg,research,
2021-06-10T15:19:30Z,Magicicada,gwt2102,"Princeton Battlefield Momument, Princeton, NJ, US",-74.6760633333,40.3297383333,https://inaturalist-open-data.s3.amazonaws.com/photos/135369276/medium.jpg,research,
2021-06-10T16:24:39Z,Magicicada,gwt2102,"Princeton University, Princeton, NJ, US",-74.6596666667,40.3490333333,https://inaturalist-open-data.s3.amazonaws.com/photos/135369028/medium.jpg,research,Brood X at Nassau Hall
2021-06-10T18:02:34Z,Magicicada cassinii,kev317,"Carmel, IN 46032, USA",-86.1442196,39.96279692,,research,Cicadas are sparse here. These are the first I have heard in the area. 
2021-06-05T10:07:12Z,Magicicada septendecim,jonathan918,"Kent Narrows, MD, USA",-76.2406094,38.9611132802,https://inaturalist-open-data.s3.amazonaws.com/photos/135367744/medium.jpeg,research,Floating on water coming through kent narrows with the tide. 
2021-06-09T12:55:15Z,Magicicada septendecim,swampchicken,"Connecticut Ave NW, Washington, DC, US",-77.070075,38.9563366667,https://static.inaturalist.org/photos/135364834/medium.jpg,research,
2021-06-07T10:40:10Z,Magicicada septendecim,lniemann,"Cherokee-Seneca, Louisville, KY, USA",-85.7036920997,38.2387488,https://inaturalist-open-data.s3.amazonaws.com/photos/135362511/medium.jpeg,research,
2021-06-10T09:45:47Z,Magicicada,benguarente,"Kickapoo Park Rd, Oakwood, IL, US",-87.7479151096,40.1383573732,https://inaturalist-open-data.s3.amazonaws.com/photos/135361441/medium.jpg,needs_id,
2021-06-10T17:22:00Z,Magicicada septendecim,jessm-c,"Van Buren Township, IN, USA",-86.5824955702,39.1085411518,https://inaturalist-open-data.s3.amazonaws.com/photos/135360938/medium.jpeg,research,
2021-06-10T17:17:00Z,Magicicada septendecula,rayray,"Upper Frederick Township, PA, USA",-75.483085,40.332391,https://inaturalist-open-data.s3.amazonaws.com/photos/135360742/medium.jpeg,research,Septemdecula?
2021-06-08T18:52:41Z,Magicicada,tara377,"Blue Ridge, GA 30513, USA",-84.2855414722,34.8157338333,https://static.inaturalist.org/photos/135360446/medium.jpeg,research,Shell
2021-06-08T18:53:39Z,Magicicada septendecim,tara377,"Blue Ridge, GA 30513, USA",-84.2856246389,34.8157261944,https://static.inaturalist.org/photos/135360321/medium.jpeg,research,
2021-06-10T06:55:10Z,Magicicada septendecim,jillschimpf,"Governor Ritchie Hwy, Severna Park, MD, US",-76.54992,39.0823221667,https://inaturalist-open-data.s3.amazonaws.com/photos/135359058/medium.jpg,research,
2021-06-01T13:44:32Z,Magicicada,rayj3,"Richland Township, IN, USA",-86.5975437686,39.2107569906,https://inaturalist-open-data.s3.amazonaws.com/photos/135356769/medium.jpeg,research,
2021-06-10T14:36:14Z,Magicicada cassinii,joshbern,"University of Delaware, Newark, DE, US",-75.7488088342,39.665996731,https://inaturalist-open-data.s3.amazonaws.com/photos/135354841/medium.jpg,research,
2021-06-10T14:28:24Z,Magicicada cassinii,joshbern,"University of Delaware, Newark, DE, US",-75.7490352252,39.6656001165,https://inaturalist-open-data.s3.amazonaws.com/photos/135354693/medium.jpg,research,
2021-06-10T14:27:09Z,Magicicada cassinii,joshbern,"University of Delaware, Newark, DE, US",-75.7490443223,39.6658546891,https://inaturalist-open-data.s3.amazonaws.com/photos/135354566/medium.jpg,research,
2021-06-10T14:26:33Z,Magicicada cassinii,joshbern,"University of Delaware, Newark, DE, US",-75.749082859,39.6656529832,https://inaturalist-open-data.s3.amazonaws.com/photos/135354417/medium.jpg,research,
2021-06-10T14:21:07Z,Magicicada cassinii,joshbern,"University of Delaware, Newark, DE, US",-75.7491110177,39.6655672655,https://inaturalist-open-data.s3.amazonaws.com/photos/135354324/medium.jpg,research,
2021-06-10T14:20:18Z,Magicicada septendecula,joshbern,"University of Delaware, Newark, DE, US",-75.749000196,39.6658239569,https://inaturalist-open-data.s3.amazonaws.com/photos/135354221/medium.jpg,research,
2021-06-10T14:17:25Z,Magicicada septendecim,joshbern,"W Park Pl, Newark, DE, US",-75.7634866083,39.6750417316,https://inaturalist-open-data.s3.amazonaws.com/photos/135354012/medium.jpg,research,
2021-06-09T12:55:50Z,Magicicada septendecim,swampchicken,"Connecticut Ave NW, Washington, DC, US",-77.0701,38.9563133333,https://static.inaturalist.org/photos/135353943/medium.jpg,research,
2021-06-10T13:33:40Z,Magicicada septendecim,joshbern,"W Park Pl, Newark, DE, US",-75.7635411721,39.674963531,https://inaturalist-open-data.s3.amazonaws.com/photos/135353882/medium.jpg,research,
2021-06-10T15:03:52Z,Magicicada,artsykiki,Princeton,-74.6672225744,40.3574062629,https://inaturalist-open-data.s3.amazonaws.com/photos/135352003/medium.jpeg,research,
2021-06-10T16:27:55Z,Magicicada,ckmliving,"Hyden Rd, Spencer, IN, US",-86.796672597,39.2799173955,https://inaturalist-open-data.s3.amazonaws.com/photos/135351073/medium.jpg,research,"Found dead in driveway, deafening sounds of cicadas all around. 
"
2021-06-10T16:04:44Z,Magicicada septendecim,rayray,"Salford, PA, USA",-75.4532769,40.2910153997,https://inaturalist-open-data.s3.amazonaws.com/photos/135360644/medium.jpeg,research,
2021-06-10T12:12:38Z,Magicicada,canvas_eyes,"Indianapolis, IN 46250, USA",-86.0536232963,39.8910563096,https://inaturalist-open-data.s3.amazonaws.com/photos/135347435/medium.jpeg,research,
2021-06-10T16:01:35Z,Magicicada cassinii,rayray,"Salford, PA, USA",-75.4534301997,40.2910193,https://inaturalist-open-data.s3.amazonaws.com/photos/135347253/medium.jpeg,research,
2021-06-10T13:57:16Z,Magicicada cassinii,margaridamaria,"Crescent Hill, Louisville, KY, USA",-85.692221,38.2504989722,https://inaturalist-open-data.s3.amazonaws.com/photos/135346774/medium.jpeg,research,
2021-06-10T13:49:03Z,Magicicada cassinii,margaridamaria,"Crescent Hill, Louisville, KY, USA",-85.692214,38.2505,https://inaturalist-open-data.s3.amazonaws.com/photos/135346654/medium.jpeg,research,
2021-06-10T13:11:38Z,Magicicada septendecim,margaridamaria,"BRWNSBORO VLG, KY 40207, USA",-85.6798639722,38.291265,https://inaturalist-open-data.s3.amazonaws.com/photos/135346489/medium.jpeg,research,
2021-06-10T13:07:07Z,Magicicada cassinii,margaridamaria,"BRWNSBORO VLG, KY 40207, USA",-85.679854,38.291265,https://inaturalist-open-data.s3.amazonaws.com/photos/135346315/medium.jpeg,research,
2021-06-10T16:06:58Z,Magicicada septendecim,choyboi,"Olley La & Shari Dr, Virginia 22032, USA",-77.26722219,38.8336786,https://static.inaturalist.org/photos/135346287/medium.jpeg,research,
2021-06-10T13:06:41Z,Magicicada cassinii,margaridamaria,"BRWNSBORO VLG, KY 40207, USA",-85.679872,38.2912779722,https://inaturalist-open-data.s3.amazonaws.com/photos/135346209/medium.jpeg,research,"She had a bit of orange on her lower abdominal segment, but she got away from me before I could take another photo. And the profile shot is obscured by a leg, so existence of orange patch or black can't be determined. As I recall, it was black. "
2021-06-10T16:05:05Z,Magicicada septendecula,george1997,"Centerville, OH, USA",-84.16783595,39.61995864,https://inaturalist-open-data.s3.amazonaws.com/photos/135345948/medium.jpeg,research,
2021-06-10T13:05:56Z,Magicicada cassinii,margaridamaria,"BRWNSBORO VLG, KY 40207, USA",-85.679912,38.29128,https://inaturalist-open-data.s3.amazonaws.com/photos/135345919/medium.jpeg,research,
2021-06-10T12:57:25Z,Magicicada cassinii,margaridamaria,"GRYMR-DEVNDLE, KY 40222, USA",-85.6500529722,38.313091,https://inaturalist-open-data.s3.amazonaws.com/photos/135345790/medium.jpeg,research,
2021-06-10T12:56:55Z,Magicicada septendecim,margaridamaria,"GRYMR-DEVNDLE, KY 40222, USA",-85.650051,38.313088,https://inaturalist-open-data.s3.amazonaws.com/photos/135345657/medium.jpeg,research,
2021-06-10T12:56:25Z,Magicicada cassinii,margaridamaria,"GRYMR-DEVNDLE, KY 40222, USA",-85.6500599722,38.3130889722,https://inaturalist-open-data.s3.amazonaws.com/photos/135345571/medium.jpeg,research,
2021-06-10T11:46:44Z,Magicicada cassinii,margaridamaria,"Goshen, KY 40026, USA",-85.5911059722,38.401533,https://inaturalist-open-data.s3.amazonaws.com/photos/135345339/medium.jpeg,research,
2021-06-10T11:45:33Z,Magicicada cassinii,margaridamaria,"Goshen, KY 40026, USA",-85.5910959722,38.4014669722,https://inaturalist-open-data.s3.amazonaws.com/photos/135345154/medium.jpeg,research,
2021-06-10T14:58:44Z,Magicicada septendecim,ellebelle41,Independence,-91.8944625854,42.4692955017,https://inaturalist-open-data.s3.amazonaws.com/photos/135345175/medium.jpeg,research,
2021-06-10T10:53:51Z,Magicicada septendecim,margaridamaria,"BRWNSBORO VLG, KY 40207, USA",-85.6866299722,38.2840559722,https://inaturalist-open-data.s3.amazonaws.com/photos/135344867/medium.jpeg,research,Interesting color pattern around ovipositor sheathe.
2021-06-10T10:26:28Z,Magicicada cassinii,margaridamaria,"BRWNSBORO VLG, KY 40207, USA",-85.686501,38.2842309722,https://inaturalist-open-data.s3.amazonaws.com/photos/135343040/medium.jpeg,research,
2021-06-10T10:27:58Z,Magicicada cassinii,margaridamaria,"BRWNSBORO VLG, KY 40207, USA",-85.6865329722,38.284224,https://inaturalist-open-data.s3.amazonaws.com/photos/135341998/medium.jpeg,research,Female with unsheathed ovipositor. 
2021-06-10T15:32:39Z,Magicicada septendecim,connorpenrod,"North West Mercer Park, Pennington, NJ, US",-74.7570551236,40.317499501,https://static.inaturalist.org/photos/135338438/medium.jpg,research,
2021-06-09T10:47:52Z,Magicicada septendecim,trhinehart,"Turbett Township, PA, USA",-77.3963888889,40.4844444444,https://static.inaturalist.org/photos/135337333/medium.jpeg,research,ID is tentative. Abdomen had orange barring
2021-06-10T15:25:27Z,Magicicada septendecula,george1997,"Centerville, OH, USA",-84.167928559999993,39.62029478,https://inaturalist-open-data.s3.amazonaws.com/photos/135336778/medium.jpeg,research,
2021-06-10T11:53:36Z,Magicicada septendecula,hoosierherpenthusiast,"Central Ave, Batesville, IN, US",-85.2252116667,39.2921133333,https://static.inaturalist.org/photos/135401509/medium.jpg,research,
2021-06-10T15:24:11Z,Magicicada septendecula,george1997,"Centerville, OH, USA",-84.16797574,39.62026083,https://inaturalist-open-data.s3.amazonaws.com/photos/135336491/medium.jpeg,research,
2021-06-06T11:43:18Z,Magicicada septendecim,wildylan,"Garrett Dr, Gaithersburg, MD, US",-77.243575,39.1455,https://static.inaturalist.org/photos/140652021/medium.jpg,research,"Mating!! 
"
2021-06-10T15:22:04Z,Magicicada cassinii,george1997,"Centerville, OH, USA",-84.16805245,39.620252,https://inaturalist-open-data.s3.amazonaws.com/photos/135335989/medium.jpeg,research,
2021-06-10T15:00:00Z,Magicicada cassinii,isabellaswyst,"Forest Resources, State College, PA 16803, USA",-77.8642695397,40.8042662921,,needs_id,we are way out of their range but I'm not sure what else this sound could be
2021-06-10T15:16:38Z,Magicicada,josephclark,"Great Northern Blvd, North Olmsted, OH, US",-81.9012366667,41.4214883333,https://static.inaturalist.org/photos/135335587/medium.jpg,research,
2021-06-10T15:12:05Z,Magicicada,jclore,"The Lawrenceville School, Lawrence Township, NJ, US",-74.72815,40.2911116667,https://static.inaturalist.org/photos/135335400/medium.jpg,research,
2021-06-10T10:49:03Z,Magicicada septendecim,margaridamaria,"BRWNSBORO VLG, KY 40207, USA",-85.6865439722,38.284126,https://inaturalist-open-data.s3.amazonaws.com/photos/135335325/medium.jpeg,research,
2021-06-10T10:31:51Z,Magicicada septendecim,margaridamaria,"BRWNSBORO VLG, KY 40207, USA",-85.686535,38.284185,https://inaturalist-open-data.s3.amazonaws.com/photos/135334470/medium.jpeg,research,
2021-06-10T14:11:21Z,Magicicada septendecim,clovermoth,"Black Hill Regional Park, Boyds, MD, US",-77.291557032,39.1960069506,https://static.inaturalist.org/photos/135333328/medium.jpg,research,Our 17 year friends are here 
2021-06-10T10:35:53Z,Magicicada septendecula,margaridamaria,"BRWNSBORO VLG, KY 40207, USA",-85.6865509722,38.2841489722,https://inaturalist-open-data.s3.amazonaws.com/photos/135332773/medium.jpeg,research,I have video recording of call. Very clear ticking under this clump of weedy plants beneath Celtis occidentalis and an Acer (Box Elder). This was only Decula I found. The Pharoah and Cassin's were abundant.  But ticking call was clear since the other 2 were not in full chorus yet. 
2021-06-10T14:28:00Z,Magicicada cassinii,george1997,"Centerville, OH, USA",-84.1679869253,39.6199920933,https://inaturalist-open-data.s3.amazonaws.com/photos/135329664/medium.jpg,research,
2021-06-08T07:55:16Z,Magicicada septendecim,wildylan,"Seneca Creek State Park, Gaithersburg, MD, US",-77.24405,39.1483695,https://static.inaturalist.org/photos/135329185/medium.jpg,research,"With the fungus! 
"
2021-06-10T14:51:17Z,Magicicada septendecim,bk50s,"Matthaei Botanical Gardens, Ann Arbor, MI, US",-83.6578233334,42.3024348932,https://inaturalist-open-data.s3.amazonaws.com/photos/140660621/medium.jpg,research,
2021-06-10T11:26:21Z,Magicicada septendecim,jah956,"Owings Mills, MD, US",-76.849245,39.4083033333,https://inaturalist-open-data.s3.amazonaws.com/photos/135328493/medium.jpg,research,
2021-06-10T12:59:01Z,Magicicada,jah956,"Deer Park Rd, Owings Mills, MD, US",-76.83583,39.4121083333,https://inaturalist-open-data.s3.amazonaws.com/photos/135326957/medium.jpg,research,
2021-06-10T13:40:00Z,Magicicada cassinii,c_marie,"Berks County, US-PA, US",-75.9987374766,40.3912667732,https://inaturalist-open-data.s3.amazonaws.com/photos/135324652/medium.jpeg,research,laying eggs on a maple stem
2021-06-10T12:51:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.6951396411,42.3847810756,https://inaturalist-open-data.s3.amazonaws.com/photos/135325052/medium.jpg,research,
2021-06-10T23:40:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7425187931,42.3860735334,,research,
2021-06-10T23:15:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.6093707586,42.2082892785,,research,
2021-06-10T23:20:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7500160125,42.3868591137,,research,
2021-06-10T12:25:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.798084109,42.3712596012,,research,
2021-06-10T23:28:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7984874715,42.3880110147,,research,
2021-06-10T23:30:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7083689431,42.2245783676,,research,
2021-06-10T23:25:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7280199118,42.2217036646,,research,
2021-06-10T23:22:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7227415981,42.2926106864,,research,
2021-06-10T23:18:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.6077319988,42.3022611173,,research,
2021-06-10T23:13:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.7757072263,42.2515747868,,research,
2021-06-10T23:13:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.747286195,42.3378599211,,research,
2021-06-10T23:13:00Z,Magicicada septendecim,antoniw,"Michigan, US",-83.6828967658,42.313282374,,research,
2021-06-09T13:55:58Z,Magicicada septendecim,jrsweet,"McLean, VA 22101, USA",-77.15505115,38.9249942,https://inaturalist-open-data.s3.amazonaws.com/photos/135323214/medium.jpeg,research,
2021-06-10T14:28:59Z,Magicicada,trico,Madeira,-84.3629684448,39.1921463013,https://inaturalist-open-data.s3.amazonaws.com/photos/135323169/medium.jpeg,research,
2021-06-10T14:28:25Z,Magicicada,jesrah,Madeira,-84.3630599976,39.1918754578,https://inaturalist-open-data.s3.amazonaws.com/photos/135429811/medium.jpeg,research,
2021-06-10T14:03:45Z,Magicicada,patrick498,"W Gifford Rd, Bloomington, IN, US",-86.6374883333,39.1523695,https://static.inaturalist.org/photos/135319062/medium.jpg,research,
2021-06-10T14:01:25Z,Magicicada septendecim,mmccarthy98,"Blairstown, NJ, US",-74.8552948266,40.9850951147,,casual,
2021-06-06T08:40:00Z,Magicicada,fredericb,"Great Falls, VA, USA",-77.2883157,38.9981652,https://inaturalist-open-data.s3.amazonaws.com/photos/135314649/medium.jpg,research,
2021-06-07T17:44:08Z,Magicicada septendecim,marcmilne,"Indianapolis, IN 46220, USA",-86.1100929167,39.8707177222,https://inaturalist-open-data.s3.amazonaws.com/photos/135314627/medium.jpeg,research,
